month,day,hour,is_holiday,is_weekend,hum,t1,t2,wind_speed,weather,city,cnt,rate
10,4,10,0,0,0.83,27.560000000000002,20.4867,8.9981,2,DC,177,2.95
10,4,11,0,0,0.7,30.199999999999996,22.6205,7.0015,2,DC,214,3.566666666666667
10,4,12,0,0,0.54,31.519999999999996,23.334899999999998,12.998000000000001,2,DC,288,4.8
10,4,13,0,0,0.58,31.519999999999996,23.334899999999998,22.0028,2,DC,294,4.9
10,4,14,0,0,0.61,30.199999999999996,22.6205,16.997899999999998,1,DC,267,4.45
10,4,15,0,0,0.54,31.519999999999996,23.334899999999998,19.0012,1,DC,325,5.416666666666667
10,4,16,0,0,0.54,30.199999999999996,22.6205,19.0012,1,DC,497,8.283333333333333
10,4,17,0,0,0.51,30.199999999999996,22.6205,15.001299999999999,1,DC,901,15.016666666666667
10,4,18,0,0,0.57,27.560000000000002,21.196399999999997,7.0015,1,DC,887,14.783333333333333
10,4,19,0,0,0.57,27.560000000000002,21.196399999999997,7.0015,1,DC,534,8.9
10,4,20,0,0,0.65,26.240000000000002,20.4867,7.0015,1,DC,441,7.35
10,4,21,0,0,0.69,24.92,20.4867,0.0,1,DC,321,5.35
10,4,22,0,0,0.47,26.240000000000002,21.196399999999997,8.9981,1,DC,232,3.8666666666666667
10,4,23,0,0,0.56,23.6,21.196399999999997,6.0032,1,DC,155,2.5833333333333335
10,5,0,0,0,0.73,20.96,16.9241,0.0,1,DC,102,1.7
10,5,1,0,0,0.68,19.64,16.2144,7.0015,1,DC,46,0.7666666666666667
10,5,2,0,0,0.73,19.64,16.2144,6.0032,1,DC,11,0.18333333333333332
10,5,3,0,0,0.73,19.64,16.2144,0.0,1,DC,16,0.26666666666666666
10,5,4,0,0,0.77,19.64,16.2144,0.0,1,DC,11,0.18333333333333332
10,5,5,0,0,0.77,18.32,15.5,0.0,1,DC,41,0.6833333333333333
10,5,6,0,0,0.83,18.32,15.5,0.0,1,DC,137,2.283333333333333
10,5,7,0,0,0.83,18.32,15.5,7.0015,1,DC,428,7.133333333333334
10,5,8,0,0,0.64,22.279999999999994,17.6385,0.0,1,DC,785,13.083333333333334
10,5,9,0,0,0.6,23.6,20.4867,6.0032,1,DC,384,6.4
10,5,10,0,0,0.54,27.560000000000002,21.196399999999997,0.0,1,DC,260,4.333333333333333
10,5,11,0,0,0.48,30.199999999999996,22.6205,12.998000000000001,1,DC,304,5.066666666666666
10,5,12,0,0,0.42,31.519999999999996,22.6205,11.0014,1,DC,468,7.8
10,5,13,0,0,0.48,30.199999999999996,22.6205,0.0,1,DC,424,7.066666666666666
10,5,14,0,0,0.37,32.839999999999996,22.6205,15.001299999999999,1,DC,400,6.666666666666667
10,5,15,0,0,0.39,31.519999999999996,22.6205,16.997899999999998,1,DC,470,7.833333333333333
10,5,16,0,0,0.37,31.519999999999996,22.6205,0.0,1,DC,634,10.566666666666666
10,5,17,0,0,0.42,30.199999999999996,21.9108,11.0014,1,DC,900,15.0
10,5,18,0,0,0.57,26.240000000000002,21.196399999999997,8.9981,1,DC,761,12.683333333333334
10,5,19,0,0,0.73,24.92,19.772299999999998,11.0014,1,DC,500,8.333333333333334
10,5,20,0,0,0.78,23.6,19.0626,8.9981,1,DC,372,6.2
10,5,21,0,0,0.69,23.6,19.772299999999998,15.001299999999999,1,DC,267,4.45
10,5,22,0,0,0.73,23.6,19.772299999999998,19.0012,1,DC,264,4.4
10,5,23,0,0,0.78,22.279999999999994,17.6385,15.001299999999999,1,DC,171,2.85
10,6,0,0,1,0.83,20.96,16.9241,11.0014,1,DC,191,3.183333333333333
10,6,1,0,1,0.83,20.96,16.9241,16.997899999999998,1,DC,141,2.35
10,6,2,0,1,0.78,20.96,16.9241,12.998000000000001,1,DC,75,1.25
10,6,3,0,1,0.77,19.64,16.2144,15.001299999999999,1,DC,56,0.9333333333333333
10,6,4,0,1,0.83,19.64,16.2144,16.997899999999998,1,DC,11,0.18333333333333332
10,6,5,0,1,0.83,19.64,16.2144,12.998000000000001,1,DC,10,0.16666666666666666
10,6,6,0,1,0.88,19.64,16.2144,16.997899999999998,1,DC,30,0.5
10,6,7,0,1,0.83,19.64,16.2144,19.999499999999998,1,DC,84,1.4
10,6,8,0,1,0.83,20.96,16.9241,12.998000000000001,1,DC,206,3.433333333333333
10,6,9,0,1,0.73,23.6,19.772299999999998,12.998000000000001,1,DC,395,6.583333333333333
10,6,10,0,1,0.69,24.92,20.4867,19.0012,1,DC,539,8.983333333333333
10,6,11,0,1,0.65,26.240000000000002,20.4867,16.997899999999998,1,DC,647,10.783333333333333
10,6,12,0,1,0.54,30.199999999999996,22.6205,7.0015,1,DC,743,12.383333333333333
10,6,13,0,1,0.57,26.240000000000002,21.196399999999997,35.0008,2,DC,710,11.833333333333334
10,6,14,0,1,0.56,23.6,21.196399999999997,27.999299999999998,2,DC,576,9.6
10,6,15,0,1,0.46,23.6,21.196399999999997,27.999299999999998,1,DC,620,10.333333333333334
10,6,16,0,1,0.43,23.6,21.196399999999997,35.0008,1,DC,659,10.983333333333333
10,6,17,0,1,0.49,19.64,16.2144,26.0027,1,DC,610,10.166666666666666
10,6,18,0,1,0.48,18.32,15.5,27.999299999999998,1,DC,495,8.25
10,6,19,0,1,0.55,15.68,14.0759,15.001299999999999,1,DC,341,5.683333333333334
10,6,20,0,1,0.55,15.68,14.0759,16.997899999999998,1,DC,247,4.116666666666666
10,6,21,0,1,0.59,14.360000000000003,13.3615,8.9981,1,DC,215,3.5833333333333335
10,6,22,0,1,0.62,13.04,12.651800000000001,8.9981,1,DC,185,3.0833333333333335
10,6,23,0,1,0.62,13.04,12.651800000000001,8.9981,1,DC,179,2.9833333333333334
10,7,0,0,1,0.62,13.04,12.651800000000001,11.0014,1,DC,127,2.1166666666666667
10,7,1,0,1,0.54,13.04,12.651800000000001,15.001299999999999,1,DC,109,1.8166666666666667
10,7,2,0,1,0.62,11.719999999999999,11.9374,8.9981,1,DC,74,1.2333333333333334
10,7,3,0,1,0.62,13.04,12.651800000000001,8.9981,2,DC,22,0.36666666666666664
10,7,4,0,1,0.54,13.04,12.651800000000001,16.997899999999998,2,DC,11,0.18333333333333332
10,7,5,0,1,0.54,13.04,12.651800000000001,8.9981,2,DC,10,0.16666666666666666
10,7,6,0,1,0.54,13.04,12.651800000000001,12.998000000000001,2,DC,23,0.38333333333333336
10,7,7,0,1,0.58,11.719999999999999,11.9374,11.0014,3,DC,35,0.5833333333333334
10,7,8,0,1,0.67,11.719999999999999,11.9374,8.9981,3,DC,62,1.0333333333333334
10,7,9,0,1,0.71,10.400000000000002,11.227700000000002,8.9981,3,DC,86,1.4333333333333333
10,7,10,0,1,0.67,11.719999999999999,11.9374,12.998000000000001,2,DC,185,3.0833333333333335
10,7,11,0,1,0.71,11.719999999999999,11.9374,7.0015,2,DC,336,5.6
10,7,12,0,1,0.71,11.719999999999999,11.9374,0.0,2,DC,392,6.533333333333333
10,7,13,0,1,0.72,13.04,12.651800000000001,6.0032,2,DC,320,5.333333333333333
10,7,14,0,1,0.67,13.04,12.651800000000001,0.0,2,DC,314,5.233333333333333
10,7,15,0,1,0.77,11.719999999999999,11.9374,8.9981,3,DC,306,5.1
10,7,16,0,1,0.82,10.400000000000002,11.227700000000002,11.0014,3,DC,333,5.55
10,7,17,0,1,0.82,10.400000000000002,11.227700000000002,15.001299999999999,3,DC,157,2.6166666666666667
10,7,18,0,1,0.82,10.400000000000002,11.227700000000002,12.998000000000001,3,DC,106,1.7666666666666666
10,7,19,0,1,0.82,10.400000000000002,11.227700000000002,7.0015,2,DC,114,1.9
10,7,20,0,1,0.82,10.400000000000002,11.227700000000002,8.9981,1,DC,116,1.9333333333333333
10,7,21,0,1,0.87,9.080000000000002,10.513299999999997,7.0015,1,DC,113,1.8833333333333333
10,7,22,0,1,0.87,9.080000000000002,10.513299999999997,8.9981,1,DC,79,1.3166666666666667
10,7,23,0,1,0.93,7.759999999999998,8.3795,8.9981,1,DC,80,1.3333333333333333
10,8,0,1,0,0.76,9.080000000000002,10.513299999999997,19.0012,1,DC,51,0.85
10,8,1,1,0,0.87,6.440000000000001,7.665099999999999,11.0014,1,DC,37,0.6166666666666667
10,8,2,1,0,0.81,6.440000000000001,7.665099999999999,12.998000000000001,1,DC,15,0.25
10,8,3,1,0,0.81,6.440000000000001,8.3795,7.0015,1,DC,10,0.16666666666666666
10,8,4,1,0,0.87,5.120000000000001,7.665099999999999,8.9981,1,DC,7,0.11666666666666667
10,8,5,1,0,0.76,6.440000000000001,6.955399999999999,15.001299999999999,1,DC,19,0.31666666666666665
10,8,6,1,0,0.76,6.440000000000001,8.3795,7.0015,1,DC,59,0.9833333333333333
10,8,7,1,0,0.76,6.440000000000001,7.665099999999999,11.0014,2,DC,154,2.566666666666667
10,8,8,1,0,0.71,7.759999999999998,8.3795,15.001299999999999,2,DC,397,6.616666666666666
10,8,9,1,0,0.66,9.080000000000002,10.513299999999997,11.0014,2,DC,332,5.533333333333333
10,8,10,1,0,0.68,9.080000000000002,10.513299999999997,8.9981,2,DC,298,4.966666666666667
10,8,11,1,0,0.62,10.400000000000002,11.227700000000002,6.0032,2,DC,308,5.133333333333334
10,8,12,1,0,0.63,11.719999999999999,11.9374,11.0014,2,DC,341,5.683333333333334
10,8,13,1,0,0.62,11.719999999999999,11.9374,12.998000000000001,2,DC,405,6.75
10,8,14,1,0,0.58,11.719999999999999,11.9374,7.0015,2,DC,420,7.0
10,8,15,1,0,0.58,11.719999999999999,11.9374,12.998000000000001,3,DC,370,6.166666666666667
10,8,16,1,0,0.58,11.719999999999999,11.9374,12.998000000000001,3,DC,377,6.283333333333333
10,8,17,1,0,0.66,11.719999999999999,11.9374,16.997899999999998,2,DC,497,8.283333333333333
10,8,18,1,0,0.66,11.719999999999999,11.9374,19.0012,2,DC,456,7.6
10,8,19,1,0,0.71,10.400000000000002,11.227700000000002,16.997899999999998,2,DC,371,6.183333333333334
10,8,20,1,0,0.71,10.400000000000002,11.227700000000002,15.001299999999999,3,DC,227,3.783333333333333
10,8,21,1,0,0.76,10.400000000000002,11.227700000000002,15.001299999999999,2,DC,151,2.5166666666666666
10,8,22,1,0,0.76,10.400000000000002,11.227700000000002,16.997899999999998,3,DC,107,1.7833333333333334
10,8,23,1,0,0.71,10.400000000000002,11.227700000000002,15.001299999999999,2,DC,69,1.15
10,9,0,0,0,0.82,9.080000000000002,10.513299999999997,15.001299999999999,2,DC,31,0.5166666666666667
10,9,1,0,0,0.87,7.759999999999998,8.3795,15.001299999999999,3,DC,13,0.21666666666666667
10,9,2,0,0,0.87,7.759999999999998,7.665099999999999,16.997899999999998,3,DC,7,0.11666666666666667
10,9,3,0,0,0.87,7.759999999999998,7.665099999999999,19.0012,3,DC,3,0.05
10,9,4,0,0,0.87,7.759999999999998,8.3795,11.0014,3,DC,7,0.11666666666666667
10,9,5,0,0,0.82,9.080000000000002,10.513299999999997,12.998000000000001,2,DC,19,0.31666666666666665
10,9,6,0,0,0.82,9.080000000000002,10.513299999999997,16.997899999999998,2,DC,143,2.3833333333333333
10,9,7,0,0,0.83,9.080000000000002,10.513299999999997,16.997899999999998,1,DC,362,6.033333333333333
10,9,8,0,0,0.8,11.719999999999999,11.9374,12.998000000000001,2,DC,713,11.883333333333333
10,9,9,0,0,0.77,11.719999999999999,11.9374,15.001299999999999,2,DC,382,6.366666666666666
10,9,10,0,0,0.75,13.04,12.651800000000001,15.001299999999999,2,DC,164,2.7333333333333334
10,9,11,0,0,0.69,15.68,14.0759,12.998000000000001,2,DC,193,3.216666666666667
10,9,12,0,0,0.69,15.68,14.0759,12.998000000000001,2,DC,260,4.333333333333333
10,9,13,0,0,0.67,17.0,14.785599999999999,8.9981,2,DC,238,3.966666666666667
10,9,14,0,0,0.64,19.64,16.2144,12.998000000000001,2,DC,244,4.066666666666666
10,9,15,0,0,0.63,18.32,15.5,11.0014,2,DC,254,4.233333333333333
10,9,16,0,0,0.72,17.0,14.785599999999999,11.0014,2,DC,424,7.066666666666666
10,9,17,0,0,0.68,18.32,15.5,11.0014,2,DC,806,13.433333333333334
10,9,18,0,0,0.72,17.0,14.785599999999999,15.001299999999999,2,DC,784,13.066666666666666
10,9,19,0,0,0.72,17.0,14.785599999999999,11.0014,2,DC,514,8.566666666666666
10,9,20,0,0,0.72,17.0,14.785599999999999,11.0014,2,DC,360,6.0
10,9,21,0,0,0.77,15.68,14.0759,8.9981,2,DC,225,3.75
10,9,22,0,0,0.77,15.68,14.0759,6.0032,2,DC,162,2.7
10,9,23,0,0,0.77,15.68,14.0759,6.0032,2,DC,84,1.4
10,10,0,0,0,0.88,14.360000000000003,13.3615,6.0032,2,DC,33,0.55
10,10,1,0,0,0.88,14.360000000000003,13.3615,0.0,2,DC,8,0.13333333333333333
10,10,2,0,0,0.88,14.360000000000003,13.3615,0.0,2,DC,8,0.13333333333333333
10,10,3,0,0,0.88,14.360000000000003,13.3615,0.0,2,DC,6,0.1
10,10,4,0,0,0.88,14.360000000000003,13.3615,7.0015,2,DC,6,0.1
10,10,5,0,0,0.88,14.360000000000003,13.3615,6.0032,2,DC,40,0.6666666666666666
10,10,6,0,0,0.88,14.360000000000003,13.3615,6.0032,2,DC,175,2.9166666666666665
10,10,7,0,0,0.82,14.360000000000003,13.3615,7.0015,1,DC,507,8.45
10,10,8,0,0,0.77,17.0,14.785599999999999,11.0014,1,DC,839,13.983333333333333
10,10,9,0,0,0.6,19.64,16.2144,19.0012,1,DC,366,6.1
10,10,10,0,0,0.52,20.96,16.9241,19.999499999999998,1,DC,217,3.6166666666666667
10,10,11,0,0,0.52,19.64,16.2144,12.998000000000001,1,DC,291,4.85
10,10,12,0,0,0.56,19.64,16.2144,15.001299999999999,1,DC,390,6.5
10,10,13,0,0,0.49,20.96,16.9241,0.0,1,DC,297,4.95
10,10,14,0,0,0.4,23.6,21.196399999999997,11.0014,1,DC,271,4.516666666666667
10,10,15,0,0,0.4,23.6,21.196399999999997,11.0014,1,DC,319,5.316666666666666
10,10,16,0,0,0.4,23.6,21.196399999999997,15.001299999999999,1,DC,566,9.433333333333334
10,10,17,0,0,0.43,22.279999999999994,17.6385,15.001299999999999,1,DC,948,15.8
10,10,18,0,0,0.49,20.96,16.9241,11.0014,2,DC,844,14.066666666666666
10,10,19,0,0,0.46,20.96,16.9241,39.000699999999995,2,DC,566,9.433333333333334
10,10,20,0,0,0.48,18.32,15.5,32.9975,1,DC,392,6.533333333333333
10,10,21,0,0,0.51,17.0,14.785599999999999,23.9994,1,DC,269,4.483333333333333
10,10,22,0,0,0.55,14.360000000000003,13.3615,19.999499999999998,1,DC,197,3.283333333333333
10,10,23,0,0,0.58,13.04,12.651800000000001,12.998000000000001,1,DC,136,2.2666666666666666
10,11,0,0,0,0.51,13.04,12.651800000000001,8.9981,1,DC,42,0.7
10,11,1,0,0,0.47,13.04,12.651800000000001,12.998000000000001,1,DC,11,0.18333333333333332
10,11,2,0,0,0.5,11.719999999999999,11.9374,8.9981,1,DC,11,0.18333333333333332
10,11,3,0,0,0.47,11.719999999999999,11.9374,19.999499999999998,1,DC,3,0.05
10,11,4,0,0,0.5,10.400000000000002,11.227700000000002,16.997899999999998,1,DC,10,0.16666666666666666
10,11,5,0,0,0.5,7.759999999999998,8.3795,11.0014,1,DC,42,0.7
10,11,6,0,0,0.5,7.759999999999998,8.3795,11.0014,1,DC,159,2.65
10,11,7,0,0,0.5,7.759999999999998,7.665099999999999,16.997899999999998,1,DC,478,7.966666666666667
10,11,8,0,0,0.46,9.080000000000002,10.513299999999997,26.0027,1,DC,798,13.3
10,11,9,0,0,0.43,10.400000000000002,11.227700000000002,26.0027,1,DC,355,5.916666666666667
10,11,10,0,0,0.41,13.04,12.651800000000001,23.9994,1,DC,204,3.4
10,11,11,0,0,0.36,14.360000000000003,13.3615,0.0,1,DC,251,4.183333333333334
10,11,12,0,0,0.36,14.360000000000003,13.3615,0.0,1,DC,326,5.433333333333334
10,11,13,0,0,0.31,17.0,14.785599999999999,7.0015,1,DC,291,4.85
10,11,14,0,0,0.32,18.32,15.5,6.0032,1,DC,348,5.8
10,11,15,0,0,0.34,18.32,15.5,11.0014,1,DC,460,7.666666666666667
10,11,16,0,0,0.36,17.0,14.785599999999999,8.9981,1,DC,481,8.016666666666667
10,11,17,0,0,0.39,17.0,14.785599999999999,19.0012,1,DC,827,13.783333333333333
10,11,18,0,0,0.44,14.360000000000003,13.3615,11.0014,1,DC,692,11.533333333333333
10,11,19,0,0,0.51,13.04,12.651800000000001,8.9981,1,DC,743,12.383333333333333
10,11,20,0,0,0.62,11.719999999999999,11.9374,11.0014,1,DC,415,6.916666666666667
10,11,21,0,0,0.62,11.719999999999999,11.9374,8.9981,1,DC,260,4.333333333333333
10,11,22,0,0,0.66,10.400000000000002,11.227700000000002,11.0014,1,DC,177,2.95
10,11,23,0,0,0.58,11.719999999999999,11.9374,6.0032,1,DC,186,3.1
10,12,0,0,0,0.66,10.400000000000002,11.227700000000002,7.0015,1,DC,68,1.1333333333333333
10,12,1,0,0,0.66,10.400000000000002,11.227700000000002,6.0032,1,DC,37,0.6166666666666667
10,12,2,0,0,0.66,10.400000000000002,11.227700000000002,6.0032,1,DC,16,0.26666666666666666
10,12,3,0,0,0.76,7.759999999999998,9.089199999999998,6.0032,1,DC,6,0.1
10,12,4,0,0,0.76,7.759999999999998,9.089199999999998,7.0015,1,DC,8,0.13333333333333333
10,12,5,0,0,0.81,7.759999999999998,9.089199999999998,6.0032,1,DC,35,0.5833333333333334
10,12,6,0,0,0.81,6.440000000000001,8.3795,6.0032,1,DC,143,2.3833333333333333
10,12,7,0,0,0.81,7.759999999999998,9.089199999999998,6.0032,1,DC,392,6.533333333333333
10,12,8,0,0,0.71,11.719999999999999,11.9374,6.0032,1,DC,745,12.416666666666666
10,12,9,0,0,0.39,17.0,14.785599999999999,19.999499999999998,1,DC,400,6.666666666666667
10,12,10,0,0,0.36,18.32,15.5,19.999499999999998,1,DC,275,4.583333333333333
10,12,11,0,0,0.37,19.64,16.2144,23.9994,1,DC,313,5.216666666666667
10,12,12,0,0,0.39,19.64,16.2144,31.0009,1,DC,387,6.45
10,12,13,0,0,0.37,20.96,16.9241,26.0027,1,DC,381,6.35
10,12,14,0,0,0.37,20.96,16.9241,31.0009,1,DC,371,6.183333333333334
10,12,15,0,0,0.42,18.32,15.5,30.002599999999997,1,DC,455,7.583333333333333
10,12,16,0,0,0.41,14.360000000000003,13.3615,23.9994,1,DC,520,8.666666666666666
10,12,17,0,0,0.38,14.360000000000003,13.3615,26.0027,1,DC,837,13.95
10,12,18,0,0,0.38,13.04,12.651800000000001,19.999499999999998,1,DC,642,10.7
10,12,19,0,0,0.41,11.719999999999999,11.9374,15.001299999999999,1,DC,493,8.216666666666667
10,12,20,0,0,0.47,11.719999999999999,11.9374,8.9981,1,DC,308,5.133333333333334
10,12,21,0,0,0.54,10.400000000000002,11.227700000000002,12.998000000000001,1,DC,190,3.1666666666666665
10,12,22,0,0,0.47,10.400000000000002,11.227700000000002,19.999499999999998,1,DC,160,2.6666666666666665
10,12,23,0,0,0.57,7.759999999999998,8.3795,12.998000000000001,1,DC,100,1.6666666666666667
10,13,0,0,1,0.57,7.759999999999998,9.089199999999998,6.0032,1,DC,249,4.15
10,13,1,0,1,0.53,6.440000000000001,7.665099999999999,8.9981,1,DC,146,2.433333333333333
10,13,2,0,1,0.53,6.440000000000001,7.665099999999999,12.998000000000001,1,DC,67,1.1166666666666667
10,13,3,0,1,0.66,5.120000000000001,6.241,15.001299999999999,1,DC,15,0.25
10,13,4,0,1,0.65,3.8000000000000007,6.241,11.0014,1,DC,11,0.18333333333333332
10,13,5,0,1,0.61,3.8000000000000007,5.5313,12.998000000000001,1,DC,11,0.18333333333333332
10,13,6,0,1,0.61,3.8000000000000007,5.5313,12.998000000000001,1,DC,28,0.4666666666666667
10,13,7,0,1,0.61,3.8000000000000007,6.241,11.0014,1,DC,70,1.1666666666666667
10,13,8,0,1,0.53,6.440000000000001,8.3795,7.0015,1,DC,174,2.9
10,13,9,0,1,0.5,7.759999999999998,9.089199999999998,6.0032,1,DC,266,4.433333333333334
10,13,10,0,1,0.43,10.400000000000002,11.227700000000002,0.0,1,DC,347,5.783333333333333
10,13,11,0,1,0.35,11.719999999999999,11.9374,8.9981,1,DC,527,8.783333333333333
10,13,12,0,1,0.35,13.04,12.651800000000001,0.0,1,DC,573,9.55
10,13,13,0,1,0.36,14.360000000000003,13.3615,12.998000000000001,1,DC,670,11.166666666666666
10,13,14,0,1,0.33,15.68,14.0759,12.998000000000001,1,DC,597,9.95
10,13,15,0,1,0.36,17.0,14.785599999999999,12.998000000000001,1,DC,615,10.25
10,13,16,0,1,0.31,17.0,14.785599999999999,12.998000000000001,1,DC,637,10.616666666666667
10,13,17,0,1,0.38,14.360000000000003,13.3615,11.0014,1,DC,528,8.8
10,13,18,0,1,0.44,14.360000000000003,13.3615,8.9981,1,DC,473,7.883333333333334
10,13,19,0,1,0.44,13.04,12.651800000000001,11.0014,1,DC,332,5.533333333333333
10,13,20,0,1,0.54,10.400000000000002,11.227700000000002,6.0032,1,DC,255,4.25
10,13,21,0,1,0.58,10.400000000000002,11.227700000000002,12.998000000000001,1,DC,204,3.4
10,13,22,0,1,0.62,10.400000000000002,11.227700000000002,0.0,1,DC,189,3.15
10,13,23,0,1,0.58,11.719999999999999,11.9374,19.999499999999998,1,DC,125,2.0833333333333335
10,14,0,0,1,0.71,10.400000000000002,11.227700000000002,16.997899999999998,1,DC,111,1.85
10,14,1,0,1,0.77,11.719999999999999,11.9374,19.0012,1,DC,112,1.8666666666666667
10,14,2,0,1,0.76,10.400000000000002,11.227700000000002,6.0032,1,DC,66,1.1
10,14,3,0,1,0.77,11.719999999999999,11.9374,19.999499999999998,1,DC,28,0.4666666666666667
10,14,4,0,1,0.77,11.719999999999999,11.9374,19.0012,1,DC,12,0.2
10,14,5,0,1,0.82,10.400000000000002,11.227700000000002,12.998000000000001,1,DC,11,0.18333333333333332
10,14,6,0,1,0.82,10.400000000000002,11.227700000000002,11.0014,1,DC,24,0.4
10,14,7,0,1,0.82,11.719999999999999,11.9374,15.001299999999999,1,DC,51,0.85
10,14,8,0,1,0.77,13.04,12.651800000000001,12.998000000000001,1,DC,132,2.2
10,14,9,0,1,0.67,15.68,14.0759,19.0012,2,DC,223,3.716666666666667
10,14,10,0,1,0.56,19.64,16.2144,12.998000000000001,1,DC,428,7.133333333333334
10,14,11,0,1,0.52,20.96,16.9241,19.999499999999998,1,DC,494,8.233333333333333
10,14,12,0,1,0.46,24.92,21.196399999999997,22.0028,1,DC,562,9.366666666666667
10,14,13,0,1,0.41,26.240000000000002,21.196399999999997,30.002599999999997,1,DC,619,10.316666666666666
10,14,14,0,1,0.39,27.560000000000002,21.196399999999997,27.999299999999998,1,DC,617,10.283333333333333
10,14,15,0,1,0.39,27.560000000000002,21.196399999999997,27.999299999999998,1,DC,568,9.466666666666667
10,14,16,0,1,0.41,26.240000000000002,21.196399999999997,19.999499999999998,1,DC,581,9.683333333333334
10,14,17,0,1,0.44,26.240000000000002,21.196399999999997,12.998000000000001,1,DC,539,8.983333333333333
10,14,18,0,1,0.6,22.279999999999994,17.6385,16.997899999999998,1,DC,453,7.55
10,14,19,0,1,0.64,20.96,16.9241,15.001299999999999,1,DC,336,5.6
10,14,20,0,1,0.73,19.64,16.2144,15.001299999999999,1,DC,246,4.1
10,14,21,0,1,0.73,20.96,16.9241,30.002599999999997,1,DC,196,3.2666666666666666
10,14,22,0,1,0.73,20.96,16.9241,26.0027,1,DC,125,2.0833333333333335
10,14,23,0,1,0.68,20.96,16.9241,19.0012,2,DC,105,1.75
10,15,0,0,0,0.73,20.96,16.9241,16.997899999999998,2,DC,48,0.8
10,15,1,0,0,0.64,22.279999999999994,17.6385,26.0027,2,DC,29,0.48333333333333334
10,15,2,0,0,0.64,22.279999999999994,17.6385,23.9994,2,DC,6,0.1
10,15,3,0,0,0.73,20.96,16.9241,16.997899999999998,2,DC,4,0.06666666666666667
10,15,4,0,0,0.68,20.96,16.9241,15.001299999999999,2,DC,10,0.16666666666666666
10,15,5,0,0,0.73,20.96,16.9241,19.0012,2,DC,40,0.6666666666666666
10,15,6,0,0,0.73,20.96,16.9241,19.999499999999998,2,DC,147,2.45
10,15,7,0,0,0.68,22.279999999999994,17.6385,22.0028,2,DC,476,7.933333333333334
10,15,8,0,0,0.64,23.6,20.4867,26.0027,2,DC,737,12.283333333333333
10,15,9,0,0,0.69,23.6,19.772299999999998,26.0027,3,DC,359,5.983333333333333
10,15,10,0,0,0.73,23.6,19.772299999999998,26.0027,2,DC,168,2.8
10,15,11,0,0,0.73,23.6,19.772299999999998,26.0027,2,DC,263,4.383333333333334
10,15,12,0,0,0.78,23.6,19.0626,22.0028,3,DC,284,4.733333333333333
10,15,13,0,0,0.88,20.96,16.9241,15.001299999999999,2,DC,146,2.433333333333333
10,15,14,0,0,0.78,23.6,19.0626,19.0012,2,DC,185,3.0833333333333335
10,15,15,0,0,0.78,23.6,19.0626,22.0028,1,DC,260,4.333333333333333
10,15,16,0,0,0.64,20.96,16.9241,19.999499999999998,1,DC,447,7.45
10,15,17,0,0,0.64,20.96,16.9241,16.997899999999998,1,DC,766,12.766666666666667
10,15,18,0,0,0.77,19.64,16.2144,8.9981,3,DC,592,9.866666666666667
10,15,19,0,0,0.83,18.32,15.5,6.0032,3,DC,239,3.9833333333333334
10,15,20,0,0,0.72,18.32,15.5,26.0027,2,DC,256,4.266666666666667
10,15,21,0,0,0.59,18.32,15.5,22.0028,1,DC,206,3.433333333333333
10,15,22,0,0,0.59,17.0,14.785599999999999,19.0012,1,DC,126,2.1
10,15,23,0,0,0.63,14.360000000000003,13.3615,15.001299999999999,1,DC,81,1.35
10,16,0,0,0,0.63,14.360000000000003,13.3615,26.0027,1,DC,48,0.8
10,16,1,0,0,0.67,13.04,12.651800000000001,12.998000000000001,1,DC,13,0.21666666666666667
10,16,2,0,0,0.67,13.04,12.651800000000001,8.9981,1,DC,3,0.05
10,16,3,0,0,0.67,11.719999999999999,11.9374,7.0015,1,DC,2,0.03333333333333333
10,16,4,0,0,0.67,11.719999999999999,11.9374,11.0014,1,DC,7,0.11666666666666667
10,16,5,0,0,0.67,11.719999999999999,11.9374,16.997899999999998,1,DC,52,0.8666666666666667
10,16,6,0,0,0.67,11.719999999999999,11.9374,11.0014,1,DC,172,2.8666666666666667
10,16,7,0,0,0.67,11.719999999999999,11.9374,6.0032,1,DC,525,8.75
10,16,8,0,0,0.62,13.04,12.651800000000001,0.0,1,DC,835,13.916666666666666
10,16,9,0,0,0.55,15.68,14.0759,16.997899999999998,1,DC,355,5.916666666666667
10,16,10,0,0,0.48,17.0,14.785599999999999,19.0012,1,DC,222,3.7
10,16,11,0,0,0.45,17.0,14.785599999999999,27.999299999999998,1,DC,228,3.8
10,16,12,0,0,0.45,18.32,15.5,22.0028,2,DC,325,5.416666666666667
10,16,13,0,0,0.45,18.32,15.5,19.0012,1,DC,328,5.466666666666667
10,16,14,0,0,0.39,19.64,16.2144,16.997899999999998,1,DC,308,5.133333333333334
10,16,15,0,0,0.41,19.64,16.2144,22.0028,1,DC,346,5.766666666666667
10,16,16,0,0,0.39,19.64,16.2144,19.0012,1,DC,446,7.433333333333334
10,16,17,0,0,0.39,18.32,15.5,12.998000000000001,1,DC,943,15.716666666666667
10,16,18,0,0,0.42,17.0,14.785599999999999,11.0014,1,DC,838,13.966666666666667
10,16,19,0,0,0.48,15.68,14.0759,0.0,1,DC,531,8.85
10,16,20,0,0,0.55,14.360000000000003,13.3615,0.0,1,DC,432,7.2
10,16,21,0,0,0.63,14.360000000000003,13.3615,0.0,1,DC,195,3.25
